INSNO;INSDP;INSBO;INSID;INLIE;INSAR;INSLO;INVSN;INVSC;INSQS;INSUS;INVL1
002605;AQB;"C2 01 A001";INV_LOT;"Inventaire test lot";009519;"21EUR290786 2,6";;0;0;M3;N
002605;AQB;"C2 01 A001";INV_LOT;"Inventaire test lot";23010115;"N° 55536 3,50ML";;0;0;M3;N
002605;AQB;"C2 01 A001";INV_LOT;"Inventaire test lot";23010115;"N64094 3,35ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 76338 3,40ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61621 3,15ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"13N 580 4,90M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°70694  3,65";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"23EUR302590 3,7";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 76782 3,65M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61759 5,45MLS";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"14N 3211 3,05M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"15T 222 3,30ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°62567 4,44ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"14N 3143 4,25M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"22EUR303737 4,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;RA19040778;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;1611FB98698;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"22EUR302970 4,3";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 571 3,40M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°54933 3,40ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 5718 2,50ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"20EC 264471 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°16258  5,80 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR303748 3,8";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°70976 3,10";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"22EUR301751 4,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°66687 4,00 ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010000;"22EU 292916 3,3";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;1611FB99382;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;20EC264471;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N7661 4,65M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61796 5,95MLS";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;20EUR252885;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010000;"20EC 265819 3,8";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"19FA13472 LG5,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"21EUR279173 4,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 5474 3,35ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"19FA13436 L3,15";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22SIBC 086636";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010000;"21EUR265326 3,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"23EUR317980 4,3";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"23EUR313629 4,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"21EUR279408 4,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"23EUR320807 3,3";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;5335;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";012685;"22EU 291680 3,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"19FA13465 LG3,6";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"21EUR279268 4,5";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°70013 3,85M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61996 3,95ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"23EUR318061 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"23EUR290408 4,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";012685;"22EU 286523 3,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"19FA13470 LG5,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"22EUR303718 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"16T477 4,25ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"22EUR302140 4,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61795 6,20MLS";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010000;"22EU 286544 3,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"21EUR278801 4,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"23EUR290464 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"21EUR260034 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 76894  3,50M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"21EUR279239 4,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010000;20EC265819;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"22EUR301926 4,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"23EUR314414 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N83373 3,65M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR303741 3,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"22EUR298498 4,7";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"23EUR307904 5,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"23EUR307404 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010008;"22EUR299327 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 5481 3,30ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"19FA13499 LG4,5";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°49483 4,10ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"21EUR278957 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"19FA6307 L4,85";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 76394 4,75M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"22EUR302192 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"23EUR318162 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 557 3,10M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR303737 4,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;20EC264371;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"22EU 284785 4,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010009;"21EUR278870 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 75453 4,70M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°49457 3,90ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"19FA6311 L5,05";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"RA18090217 4,2M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N 83930 5,65M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°54935 3,50ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;20EC261569;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°69979  4,10 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61985 4,35ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;20EUR251722;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"19FA10423 3,75L";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"16T853 3,80ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°49761 3,40ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;20EC261877;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;78D;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°56494 3,27";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"22EUR287834 4,7";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 239523 4,10";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 239342 2,70";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22GRZ278772 4,6";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"20EC 261877 5,3";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"17F3070 3,95 ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"RA18090157 4,3M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61798 5,40MLS";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;N°61757;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"23EUR312421 4,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"23EUR321538 3,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°68572 4,10M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 6449 4,30M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"23EUR303003 2,5";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"21EUR256646 4,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"13N 583 4,70M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;1;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°48773 3,50ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"19FA11097 4,15L";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"22EU 285845 4,7";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 69831 4,35 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"17F1837 3,75 ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"15T 371 3,70ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR290802 3,2";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"22EU 290063 4,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"19FA11145 3,05L";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 239551 3,00";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61757 5,65MLS";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 4837 2,60M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;226655;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"16T863 3,55ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;1702FB96347;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°74780 3,60 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°64736 3,20 ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;19FA6311;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N° 68021 3,20M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"19FA10107 LG4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N4800 4,70M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°56584 3,25";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"14N 496 3,00M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"22EU 291095 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 16298  4,45M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"22EU 283384 4,5";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N° 68020 2,80M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°220708 4,80";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N64009 3,50ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"23EUR297425 5,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"13N 523 4,30M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"23EUR320759 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"16T231 3,90ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR303745 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"RA19050038 3,4M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"21EUR278568 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"RA19030422 4,4M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"21EUR260034 4,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 78135 5,20ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"23EUR320966 3,6";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;01;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"19FA6301 LG5,05";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N° 67490 3,80 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;231991;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"23EUR321343 3,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N0 64599 3,40 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N° 71162";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N 84073 5,50M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"22EU 285281 4,8";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"14N 3212 3,05M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;N°445;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61766 5,10MLS";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;23EUR290972;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 284004 3,10 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"19FA10158 L3,95";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 568 3,60M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR302446 3,0";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"RA19050037 3,4M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010012;"22EUR285181 4,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"19FA10406 5,15L";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"22EU 297821 4,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"22EUR302044 3,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N 83920 5,45M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N° 56838 3,30";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°06031 4,36";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"19FA10439 LG4,6";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"RA19040262 4,3M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N° 56569 3,25";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"23EUR318039 3,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"22EUR277339 3,6";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"22EUR285181 4,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"13N 623 2,40M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 578 4,90M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N°61624 4,05ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°68829 5,30M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;19FA10439;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 76574 3,75M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"22EUR302983 3,6";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°06022 2,90";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"16T838 3,85ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"19FA10413 L4,45";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 6598 3,90M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"16T855 3,85ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N63992 3,10ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"13N 584 3,30M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"22EU 293659 5,9";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 66105 4,20 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N64095 3,3ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;1702FB95668;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 6571 3,50M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;"21EUR264107 4,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°71529  3,25 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N° 1023 3,80 ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 78122 3,25M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";010006;19FA10158;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N064965 4,25 ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°05594 3,65";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 16284 3,55M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°67935 4,10 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;19FA10406;;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010115;"N° 54940 3,60ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"16T2638 4,05ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"21EUR263424 3,1";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N° 73590 3,45M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N°69854  4,15 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N 284005 3,10 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N 775 3,70M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"RA19050036 3,4M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"13N 756 3,00M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"14N 497 3,05M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 76487 3,80M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"16 F 96995 4,30";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 75310  4,15M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"N°06025 4,20";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"14N 781 5,80M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"23EUR318150 3,4";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N° 77161 3,50 M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"16T2367 4,20ML";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"RA18090218 4,8M";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010310;"19FA11147 4,1LG";;0;0;M3;N
002605;AQB;"C2 01 A002";INV_LOT;"Inventaire test lot";23010305;"N 76361 3,10ML";;0;0;M3;N
